height,weight,label
162, 87, fat
181, 79, overweight
153, 77, fat
159, 65, fat
158, 118, fat
188, 47, thin
179, 62, normal
191, 89, overweight
198, 98, fat
159, 79, fat
198, 119, fat
158, 60, overweight
164, 92, fat
158, 41, thin
172, 118, fat
171, 42, thin
192, 81, normal
197, 81, normal
198, 109, fat
166, 59, normal
166, 69, fat
162, 61, overweight
176, 68, normal
158, 64, fat
174, 80, fat
194, 103, fat
193, 68, thin
156, 116, fat
191, 79, normal
153, 41, thin
168, 73, fat
192, 69, normal
157, 45, thin
160, 119, fat
181, 54, thin
157, 115, fat
195, 107, fat
159, 92, fat
159, 88, fat
171, 110, fat
180, 118, fat
192, 99, fat
169, 43, thin
172, 104, fat
192, 117, fat
197, 98, fat
198, 88, normal
198, 44, thin
171, 59, normal
158, 78, fat
194, 103, fat
180, 72, normal
158, 72, fat
156, 90, fat
158, 119, fat
190, 107, fat
198, 45, thin
183, 84, fat
151, 45, normal
172, 99, fat
168, 47, thin
164, 109, fat
166, 84, fat
154, 64, fat
164, 41, thin
187, 101, fat
156, 84, fat
200, 68, thin
200, 93, overweight
185, 65, normal
157, 100, fat
154, 66, fat
185, 99, fat
193, 95, fat
193, 58, thin
181, 59, thin
158, 99, fat
159, 99, fat
200, 116, fat
197, 69, thin
184, 77, normal
152, 100, fat
170, 78, fat
182, 105, fat
179, 102, fat
197, 111, fat
186, 105, fat
168, 111, fat
185, 104, fat
166, 59, normal
179, 107, fat
191, 92, fat
156, 90, fat
153, 45, normal
185, 80, overweight
166, 94, fat
196, 85, normal
198, 51, thin
165, 58, normal
167, 71, fat
151, 105, fat
167, 50, thin
174, 72, overweight
153, 77, fat
192, 83, normal
159, 82, fat
178, 115, fat
166, 49, thin
161, 69, fat
199, 49, thin
192, 112, fat
181, 116, fat
186, 103, fat
173, 108, fat
189, 51, thin
172, 54, thin
171, 88, fat
172, 54, thin
168, 114, fat
154, 55, overweight
192, 40, thin
161, 104, fat
164, 86, fat
156, 65, fat
162, 103, fat
181, 40, thin
168, 87, fat
183, 67, normal
177, 95, fat
169, 71, overweight
183, 108, fat
162, 42, thin
163, 51, normal
192, 77, normal
199, 96, overweight
162, 120, fat
196, 68, thin
163, 99, fat
183, 86, fat
165, 45, thin
174, 89, fat
150, 60, fat
152, 82, fat
179, 86, fat
154, 93, fat
172, 58, normal
193, 71, normal
164, 61, normal
163, 93, fat
179, 87, fat
178, 86, fat
176, 68, normal
193, 82, normal
192, 112, fat
154, 54, normal
194, 105, fat
200, 115, fat
169, 96, fat
179, 118, fat
178, 69, normal
197, 61, thin
157, 94, fat
187, 53, thin
188, 43, thin
155, 42, thin
193, 72, normal
174, 65, normal
157, 105, fat
166, 98, fat
164, 44, thin
188, 62, thin
185, 102, fat
152, 81, fat
171, 52, thin
169, 99, fat
152, 118, fat
159, 55, normal
175, 57, normal
161, 52, normal
163, 47, thin
180, 68, normal
152, 117, fat
150, 119, fat
159, 93, fat
152, 107, fat
189, 118, fat
165, 77, fat
182, 106, fat
156, 59, overweight
167, 109, fat
192, 106, fat
192, 110, fat
194, 75, normal
176, 116, fat
194, 54, thin
187, 106, fat
153, 106, fat
151, 72, fat
186, 57, thin
176, 120, fat
150, 80, fat
171, 105, fat
188, 41, thin
175, 91, fat
158, 51, normal
168, 64, normal
195, 119, fat
180, 51, thin
155, 58, overweight
185, 56, thin
156, 115, fat
156, 89, fat
194, 73, normal
160, 97, fat
162, 74, fat
158, 68, fat
156, 102, fat
186, 49, thin
189, 90, fat
176, 111, fat
178, 86, fat
195, 40, thin
151, 72, fat
158, 95, fat
182, 94, fat
187, 111, fat
166, 67, overweight
169, 65, normal
197, 48, thin
181, 83, fat
162, 49, normal
197, 91, overweight
190, 61, thin
184, 96, fat
162, 94, fat
190, 82, normal
189, 83, overweight
158, 94, fat
192, 104, fat
168, 95, fat
181, 58, thin
152, 64, fat
185, 89, fat
176, 48, thin
196, 49, thin
152, 76, fat
152, 58, fat
173, 41, thin
184, 108, fat
154, 65, fat
168, 67, overweight
181, 99, fat
184, 115, fat
186, 55, thin
195, 110, fat
171, 68, overweight
200, 93, overweight
171, 50, thin
164, 117, fat
187, 102, fat
188, 69, normal
165, 40, thin
192, 110, fat
156, 41, thin
200, 109, fat
170, 52, thin
161, 120, fat
184, 106, fat
179, 72, normal
194, 72, normal
186, 93, fat
162, 118, fat
155, 110, fat
188, 68, normal
162, 79, fat
191, 119, fat
197, 97, fat
168, 118, fat
198, 102, fat
175, 79, fat
161, 100, fat
189, 65, thin
199, 45, thin
170, 104, fat
167, 80, fat
180, 55, thin
199, 120, fat
179, 111, fat
189, 72, normal
176, 50, thin
184, 117, fat
172, 98, fat
161, 93, fat
188, 90, fat
193, 79, normal
190, 76, normal
151, 100, fat
170, 112, fat
161, 79, fat
154, 117, fat
171, 43, thin
161, 45, thin
156, 46, normal
158, 85, fat
187, 59, thin
153, 99, fat
185, 97, fat
157, 111, fat
162, 56, normal
182, 96, fat
171, 53, thin
173, 107, fat
170, 41, thin
161, 98, fat
158, 46, thin
196, 73, normal
165, 117, fat
172, 59, normal
156, 54, normal
154, 102, fat
155, 42, thin
186, 113, fat
199, 106, fat
167, 96, fat
179, 93, fat
157, 100, fat
191, 115, fat
174, 110, fat
179, 72, normal
171, 48, thin
185, 119, fat
179, 107, fat
172, 61, normal
155, 70, fat
197, 112, fat
181, 68, normal
169, 50, thin
183, 117, fat
170, 80, fat
157, 98, fat
199, 83, normal
171, 59, normal
171, 99, fat
186, 91, fat
178, 88, fat
166, 71, fat
163, 91, fat
199, 114, fat
189, 113, fat
182, 77, overweight
157, 83, fat
189, 102, fat
179, 97, fat
166, 97, fat
190, 79, normal
167, 94, fat
166, 91, fat
169, 89, fat
158, 98, fat
161, 70, fat
158, 59, overweight
198, 84, normal
187, 56, thin
158, 107, fat
197, 105, fat
177, 81, fat
197, 44, thin
172, 63, normal
186, 116, fat
159, 78, fat
175, 69, normal
197, 60, thin
180, 61, normal
191, 77, normal
165, 75, fat
192, 52, thin
192, 62, thin
183, 90, fat
183, 51, thin
161, 49, normal
171, 64, normal
175, 56, thin
152, 101, fat
178, 111, fat
158, 51, normal
168, 67, overweight
171, 72, overweight
153, 63, fat
160, 54, normal
174, 58, normal
180, 66, normal
184, 68, normal
194, 114, fat
162, 107, fat
162, 91, fat
155, 69, fat
179, 62, normal
174, 71, overweight
152, 83, fat
169, 110, fat
181, 97, fat
171, 81, fat
200, 86, normal
155, 103, fat
196, 96, fat
159, 44, thin
191, 65, thin
190, 62, thin
168, 120, fat
163, 63, overweight
151, 118, fat
197, 98, fat
152, 41, thin
196, 42, thin
186, 111, fat
196, 49, thin
159, 94, fat
196, 115, fat
197, 101, fat
190, 119, fat
191, 59, thin
197, 111, fat
180, 92, fat
178, 92, fat
179, 115, fat
172, 95, fat
188, 65, thin
173, 92, fat
159, 69, fat
170, 41, thin
161, 102, fat
185, 68, normal
182, 76, overweight
190, 43, thin
156, 42, thin
197, 71, thin
162, 105, fat
163, 51, normal
197, 68, thin
188, 105, fat
178, 87, fat
152, 113, fat
156, 55, normal
173, 95, fat
195, 101, fat
166, 79, fat
169, 85, fat
192, 77, normal
179, 99, fat
198, 118, fat
160, 89, fat
175, 95, fat
185, 61, thin
194, 103, fat
199, 61, thin
179, 51, thin
152, 55, overweight
152, 55, overweight
173, 105, fat
169, 58, normal
151, 65, fat
154, 60, fat
183, 54, thin
153, 118, fat
166, 110, fat
159, 118, fat
193, 105, fat
184, 76, normal
156, 72, fat
199, 116, fat
189, 85, overweight
158, 108, fat
194, 108, fat
159, 70, fat
199, 55, thin
197, 69, thin
194, 102, fat
168, 66, overweight
177, 50, thin
164, 118, fat
188, 46, thin
177, 111, fat
184, 80, overweight
174, 113, fat
199, 98, overweight
171, 114, fat
193, 63, thin
198, 74, normal
177, 76, overweight
167, 70, fat
187, 57, thin
181, 83, fat
168, 119, fat
163, 68, fat
173, 78, fat
199, 93, overweight
169, 103, fat
167, 108, fat
170, 97, fat
186, 53, thin
176, 86, fat
179, 87, fat
172, 50, thin
189, 63, thin
185, 119, fat
152, 81, fat
157, 78, fat
196, 54, thin
154, 96, fat
192, 109, fat
186, 64, thin
168, 65, overweight
168, 71, fat
157, 56, normal
182, 51, thin
159, 47, normal
176, 40, thin
175, 72, overweight
182, 69, normal
200, 66, thin
164, 114, fat
180, 118, fat
192, 77, normal
187, 118, fat
157, 92, fat
157, 92, fat
181, 74, normal
191, 93, fat
182, 98, fat
177, 65, normal
157, 120, fat
190, 97, fat
177, 92, fat
151, 43, normal
166, 50, thin
183, 60, thin
180, 57, thin
197, 93, overweight
187, 48, thin
187, 42, thin
184, 43, thin
185, 58, thin
193, 86, overweight
163, 74, fat
174, 91, fat
184, 87, fat
150, 92, fat
153, 94, fat
158, 64, fat
182, 50, thin
173, 57, normal
156, 47, normal
167, 44, thin
166, 118, fat
182, 62, normal
184, 55, thin
163, 43, thin
180, 40, thin
157, 42, thin
172, 101, fat
174, 106, fat
196, 81, normal
168, 108, fat
168, 49, thin
180, 80, overweight
189, 50, thin
182, 110, fat
196, 100, fat
165, 46, thin
186, 99, fat
150, 43, normal
192, 41, thin
174, 41, thin
163, 60, normal
179, 76, overweight
176, 104, fat
183, 112, fat
193, 79, normal
193, 42, thin
190, 48, thin
175, 42, thin
173, 104, fat
151, 101, fat
161, 73, fat
167, 50, thin
172, 119, fat
187, 44, thin
176, 67, normal
171, 46, thin
194, 74, normal
172, 116, fat
180, 51, thin
158, 56, normal
193, 53, thin
180, 95, fat
184, 91, fat
156, 77, fat
164, 90, fat
172, 55, normal
197, 89, overweight
151, 89, fat
194, 61, thin
196, 61, thin
150, 53, overweight
172, 60, normal
152, 109, fat
164, 44, thin
183, 67, normal
171, 62, normal
180, 54, thin
184, 62, thin
165, 94, fat
165, 93, fat
157, 50, normal
172, 55, normal
174, 53, thin
175, 98, fat
153, 91, fat
185, 93, fat
165, 48, thin
177, 85, fat
157, 75, fat
169, 82, fat
171, 95, fat
152, 43, normal
163, 72, fat
199, 48, thin
199, 52, thin
177, 48, thin
193, 92, overweight
183, 119, fat
194, 115, fat
152, 75, fat
186, 93, fat
150, 118, fat
173, 96, fat
182, 49, thin
172, 68, overweight
156, 58, overweight
166, 86, fat
179, 84, fat
162, 74, fat
178, 82, fat
179, 100, fat
196, 101, fat
150, 68, fat
164, 104, fat
179, 50, thin
192, 86, overweight
194, 117, fat
173, 60, normal
190, 55, thin
156, 105, fat
188, 116, fat
166, 59, normal
198, 47, thin
199, 101, fat
157, 89, fat
171, 62, normal
185, 46, thin
197, 46, thin
190, 81, normal
169, 116, fat
165, 94, fat
198, 100, fat
196, 102, fat
185, 66, normal
183, 113, fat
152, 111, fat
197, 45, thin
181, 79, overweight
179, 115, fat
182, 87, fat
163, 57, normal
185, 108, fat
182, 70, normal
178, 55, thin
179, 73, normal
167, 67, overweight
162, 78, fat
200, 100, fat
186, 41, thin
192, 52, thin
176, 107, fat
183, 91, fat
160, 87, fat
182, 108, fat
179, 65, normal
198, 77, normal
153, 44, normal
179, 108, fat
198, 76, normal
184, 68, normal
188, 93, fat
197, 111, fat
180, 92, fat
162, 106, fat
165, 59, normal
163, 89, fat
156, 82, fat
151, 114, fat
182, 114, fat
164, 103, fat
167, 53, normal
192, 115, fat
168, 107, fat
174, 58, normal
153, 83, fat
167, 83, fat
199, 42, thin
186, 95, fat
176, 48, thin
200, 90, normal
181, 102, fat
165, 100, fat
199, 77, normal
179, 43, thin
150, 79, fat
184, 117, fat
181, 86, fat
169, 57, normal
153, 69, fat
158, 92, fat
166, 88, fat
165, 49, thin
150, 57, fat
151, 110, fat
150, 111, fat
191, 108, fat
176, 103, fat
168, 50, thin
186, 47, thin
175, 114, fat
151, 40, thin
168, 113, fat
194, 58, thin
197, 64, thin
168, 93, fat
152, 118, fat
157, 102, fat
181, 78, overweight
170, 120, fat
157, 89, fat
167, 41, thin
163, 85, fat
159, 44, thin
188, 96, fat
196, 102, fat
175, 119, fat
189, 77, normal
172, 98, fat
189, 119, fat
190, 52, thin
155, 51, normal
179, 58, thin
182, 64, normal
192, 83, normal
153, 57, overweight
171, 86, fat
194, 63, thin
189, 49, thin
151, 114, fat
167, 73, fat
184, 73, normal
198, 76, normal
159, 75, fat
168, 80, fat
173, 42, thin
199, 53, thin
200, 79, normal
150, 51, normal
180, 60, normal
173, 76, fat
184, 67, normal
196, 119, fat
189, 105, fat
189, 70, normal
199, 86, normal
153, 89, fat
190, 45, thin
153, 45, normal
180, 73, normal
171, 85, fat
192, 90, overweight
180, 71, normal
156, 77, fat
169, 41, thin
171, 106, fat
196, 107, fat
154, 116, fat
159, 61, overweight
197, 61, thin
165, 116, fat
167, 53, normal
183, 95, fat
172, 40, thin
164, 89, fat
174, 43, thin
196, 98, fat
179, 118, fat
168, 41, thin
177, 68, normal
162, 103, fat
169, 55, normal
155, 72, fat
193, 57, thin
153, 89, fat
171, 90, fat
152, 106, fat
171, 70, overweight
198, 118, fat
184, 92, fat
155, 61, fat
186, 62, thin
183, 60, thin
153, 42, thin
182, 41, thin
150, 69, fat
154, 90, fat
152, 49, normal
179, 100, fat
156, 77, fat
182, 74, normal
177, 98, fat
192, 70, normal
167, 98, fat
161, 83, fat
170, 109, fat
184, 102, fat
194, 95, fat
183, 75, normal
160, 54, normal
191, 105, fat
164, 95, fat
197, 41, thin
169, 80, fat
174, 114, fat
173, 100, fat
184, 56, thin
170, 50, thin
150, 76, fat
182, 74, normal
196, 115, fat
151, 83, fat
178, 84, fat
194, 94, fat
198, 103, fat
155, 81, fat
154, 71, fat
184, 49, thin
176, 49, thin
154, 78, fat
199, 119, fat
199, 48, thin
198, 58, thin
166, 59, normal
150, 42, normal
182, 62, normal
164, 108, fat
173, 86, fat
195, 63, thin
160, 43, thin
175, 100, fat
173, 105, fat
197, 106, fat
165, 75, fat
192, 49, thin
192, 63, thin
167, 54, normal
187, 45, thin
151, 120, fat
195, 46, thin
191, 86, overweight
161, 120, fat
191, 77, normal
181, 62, normal
185, 95, fat
173, 73, overweight
181, 88, fat
180, 46, thin
194, 100, fat
169, 102, fat
186, 110, fat
172, 51, thin
161, 66, fat
163, 73, fat
196, 76, normal
194, 77, normal
150, 73, fat
180, 69, normal
155, 105, fat
175, 90, fat
173, 69, overweight
153, 112, fat
187, 70, normal
177, 68, normal
200, 65, thin
197, 72, normal
181, 80, overweight
154, 48, normal
198, 62, thin
174, 73, overweight
170, 96, fat
188, 119, fat
151, 52, normal
163, 87, fat
197, 48, thin
165, 82, fat
188, 114, fat
193, 84, normal
163, 116, fat
179, 89, fat
191, 77, normal
164, 100, fat
152, 80, fat
190, 46, thin
165, 110, fat
188, 69, normal
156, 74, fat
179, 82, fat
191, 86, overweight
166, 111, fat
197, 60, thin
160, 105, fat
170, 105, fat
177, 96, fat
171, 58, normal
166, 47, thin
171, 94, fat
169, 120, fat
186, 51, thin
156, 69, fat
165, 56, normal
189, 84, overweight
155, 68, fat
191, 59, thin
183, 116, fat
164, 96, fat
176, 57, thin
183, 104, fat
160, 120, fat
198, 104, fat
154, 90, fat
155, 77, fat
165, 43, thin
168, 54, normal
191, 114, fat
184, 114, fat
176, 56, thin
195, 48, thin
199, 77, normal
178, 42, thin
191, 100, fat
197, 72, normal
159, 41, thin
164, 43, thin
162, 110, fat
156, 70, fat
152, 102, fat
194, 73, normal
157, 119, fat
189, 76, normal
198, 52, thin
177, 96, fat
192, 66, thin
183, 57, thin
194, 64, thin
197, 83, normal
186, 112, fat
178, 91, fat
186, 110, fat
176, 41, thin
172, 83, fat
176, 90, fat
185, 87, fat
158, 63, fat
152, 89, fat
190, 99, fat
187, 61, thin
179, 42, thin
177, 91, fat
163, 73, fat
158, 94, fat
165, 117, fat
196, 67, thin
181, 56, thin
189, 120, fat
167, 96, fat
172, 53, thin
169, 102, fat
181, 55, thin
188, 62, thin
163, 104, fat
167, 58, normal
171, 76, fat
190, 76, normal
168, 96, fat
185, 54, thin
171, 63, normal
185, 82, overweight
160, 96, fat
161, 111, fat
198, 106, fat
189, 44, thin
156, 118, fat
190, 108, fat
200, 107, fat
192, 114, fat
199, 115, fat
194, 106, fat
196, 106, fat
165, 58, normal
154, 101, fat
183, 119, fat
163, 51, normal
152, 50, normal
155, 65, fat
158, 64, fat
181, 62, normal
195, 96, fat
198, 98, fat
161, 72, fat
185, 52, thin
157, 60, overweight
190, 57, thin
170, 69, overweight
193, 98, fat
196, 100, fat
192, 72, normal
161, 54, normal
163, 119, fat
182, 65, normal
163, 58, normal
195, 61, thin
173, 99, fat
199, 70, thin
173, 60, normal
199, 107, fat
192, 88, overweight
150, 97, fat
158, 105, fat
200, 44, thin
196, 71, thin
156, 113, fat
193, 87, overweight
184, 62, thin
178, 61, normal
180, 75, overweight
179, 67, normal
165, 57, normal
154, 84, fat
196, 49, thin
175, 99, fat
178, 104, fat
154, 104, fat
151, 79, fat
178, 108, fat
177, 75, overweight
173, 73, overweight
187, 45, thin
195, 113, fat
189, 61, thin
155, 51, normal
182, 110, fat
196, 50, thin
168, 87, fat
194, 87, overweight
186, 112, fat
192, 78, normal
169, 95, fat
190, 82, normal
162, 96, fat
179, 49, thin
158, 54, normal
171, 119, fat
160, 75, fat
179, 82, fat
197, 95, overweight
170, 72, fat
152, 96, fat
160, 89, fat
196, 117, fat
196, 78, normal
192, 43, thin
169, 50, thin
150, 99, fat
167, 58, normal
167, 68, overweight
177, 76, overweight
159, 75, fat
153, 55, overweight
158, 59, overweight
150, 83, fat
182, 44, thin
175, 58, normal
195, 120, fat
153, 89, fat
159, 85, fat
165, 45, thin
177, 106, fat
183, 89, fat
189, 89, fat
169, 58, normal
186, 110, fat
194, 41, thin
151, 67, fat
168, 67, overweight
181, 81, overweight
151, 45, normal
164, 78, fat
173, 85, fat
156, 44, thin
190, 47, thin
170, 119, fat
187, 72, normal
171, 66, normal
179, 109, fat
184, 85, fat
200, 94, overweight
192, 111, fat
174, 102, fat
197, 103, fat
170, 47, thin
160, 107, fat
155, 93, fat
192, 74, normal
155, 99, fat
173, 79, fat
173, 45, thin
175, 103, fat
188, 85, overweight
195, 77, normal
167, 104, fat
172, 61, normal
171, 114, fat
180, 99, fat
156, 46, normal
200, 102, fat
184, 41, thin
161, 58, normal
162, 95, fat
182, 67, normal
170, 90, fat
184, 40, thin
195, 57, thin
150, 59, fat
192, 75, normal
188, 118, fat
191, 44, thin
194, 80, normal
180, 79, overweight
184, 59, thin
165, 119, fat
155, 64, fat
186, 68, normal
179, 66, normal
158, 64, fat
176, 84, fat
176, 105, fat
160, 111, fat
174, 74, overweight
164, 61, normal
157, 59, overweight
163, 60, normal
167, 108, fat
192, 98, fat
168, 62, normal
182, 58, thin
179, 91, fat
178, 81, fat
175, 67, normal
173, 75, fat
198, 119, fat
185, 91, fat
166, 60, normal
156, 61, fat
174, 51, thin
199, 71, thin
198, 104, fat
187, 65, normal
196, 78, normal
197, 119, fat
160, 118, fat
151, 62, fat
196, 46, thin
192, 60, thin
173, 44, thin
200, 103, fat
164, 91, fat
169, 71, overweight
176, 103, fat
155, 48, normal
177, 93, fat
150, 47, normal
160, 80, fat
175, 87, fat
183, 83, overweight
200, 41, thin
152, 63, fat
162, 89, fat
185, 106, fat
178, 71, normal
181, 115, fat
176, 64, normal
191, 89, overweight
180, 75, overweight
159, 90, fat
156, 75, fat
180, 54, thin
168, 46, thin
158, 87, fat
180, 71, normal
155, 54, normal
160, 113, fat
186, 84, overweight
161, 61, overweight
180, 60, normal
191, 90, overweight
150, 96, fat
172, 40, thin
185, 78, normal
167, 82, fat
154, 100, fat
191, 48, thin
177, 45, thin
170, 99, fat
194, 108, fat
195, 67, thin
164, 111, fat
174, 64, normal
199, 55, thin
154, 108, fat
177, 84, fat
195, 89, overweight
200, 59, thin
197, 43, thin
188, 118, fat
182, 109, fat
174, 89, fat
169, 59, normal
195, 72, normal
159, 83, fat
165, 99, fat
174, 42, thin
157, 105, fat
199, 71, thin
152, 45, normal
169, 93, fat
186, 116, fat
186, 110, fat
195, 68, thin
166, 47, thin
198, 117, fat
185, 71, normal
156, 78, fat
200, 89, normal
162, 97, fat
157, 87, fat
161, 89, fat
159, 72, fat
165, 67, overweight
161, 113, fat
184, 109, fat
158, 82, fat
185, 44, thin
183, 112, fat
157, 105, fat
189, 43, thin
168, 101, fat
162, 82, fat
167, 73, fat
169, 70, overweight
178, 92, fat
162, 78, fat
161, 43, thin
152, 66, fat
163, 120, fat
171, 86, fat
181, 75, normal
161, 115, fat
190, 50, thin
180, 104, fat
159, 72, fat
155, 47, normal
153, 112, fat
153, 75, fat
153, 82, fat
155, 54, normal
181, 116, fat
164, 110, fat
153, 62, fat
195, 106, fat
187, 71, normal
183, 71, normal
174, 63, normal
191, 85, overweight
191, 112, fat
165, 107, fat
181, 99, fat
200, 79, normal
196, 108, fat
170, 115, fat
195, 75, normal
175, 107, fat
187, 70, normal
198, 92, overweight
171, 77, fat
187, 96, fat
165, 100, fat
163, 97, fat
151, 120, fat
178, 70, normal
185, 52, thin
186, 104, fat
197, 108, fat
161, 103, fat
162, 107, fat
198, 98, fat
153, 58, overweight
174, 80, fat
177, 113, fat
164, 115, fat
151, 94, fat
157, 44, thin
170, 88, fat
193, 105, fat
185, 84, overweight
177, 80, fat
172, 75, fat
179, 77, overweight
170, 101, fat
198, 40, thin
176, 117, fat
150, 101, fat
173, 80, fat
155, 75, fat
198, 94, overweight
189, 45, thin
180, 84, fat
151, 81, fat
162, 106, fat
153, 74, fat
177, 86, fat
177, 104, fat
177, 89, fat
175, 61, normal
159, 120, fat
197, 85, normal
157, 101, fat
178, 86, fat
187, 73, normal
192, 93, fat
190, 40, thin
150, 94, fat
156, 103, fat
193, 53, thin
182, 59, thin
163, 90, fat
150, 107, fat
194, 112, fat
181, 118, fat
152, 115, fat
151, 83, fat
197, 58, thin
196, 98, fat
187, 56, thin
160, 68, fat
169, 90, fat
